frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,pid_error,pid_output,ch1_voltage,ch2_voltage
746,6.1774992999999085,269.509166823671,364.0352965417753,56.60522909768858,76.45862885945569,-4.705258944760155,0.2100308118080566,-0.002837056279211936,0.0013594658144882033,-4.632387574361447,0.06714816040516362,0.044917965459626695,0.08078675056486552,0.9077068306869265,,0.0,1.2,1.2
747,6.181904099999883,269.514559772324,364.0356033102485,56.6063617830722,76.45869329028716,-4.751970978405156,0.2100308118080566,-0.0017043708955881698,0.0012950349830163077,-4.620616919169165,-0.00858482691065194,0.04232711820610876,0.04318893595262283,-0.09786598916769274,,0.0,1.2,1.2
748,6.193822600000203,269.5070045060693,364.0301639501207,56.6047749443673,76.4575508570638,-4.469363922243532,0.2100308118080566,-0.0032912096004906743,0.0024374682063807995,-4.676652680708834,-0.009779587233065271,0.00853003760332774,0.012976974530425745,-0.1846838504827031,4.469363922243532,0.21824103374508536,1.2,1.2
749,6.198236199999883,269.5043374912634,364.03047494749114,56.60421478908252,76.45761617609398,-4.704791973901832,0.2100308118080566,-0.00385136488527138,0.0023721491761961033,-4.687859833016767,-0.014318287340806906,-0.013080227424384205,0.019393444816419903,-4.182614102022082,,0.0,1.2,1.2
750,6.209217999999964,269.5030756447885,364.03208620513453,56.60394976244302,76.45795458984485,-4.751877584233492,0.2100308118080566,-0.004116391524767948,0.0020337354253285866,-4.690101263478354,-0.07124436374074047,0.03057628877460189,0.07752850314594485,-4.902784493524144,,0.0,1.2,1.2
751,6.21286340000006,269.50230241949794,364.03383942237735,56.60378736130753,76.45832281948563,-4.761294706299823,0.2100308118080566,-0.004278792660258546,0.0016655057845440524,-4.748939442148796,-0.04877082301238928,0.013721823738287566,0.050664401940716045,-4.063606622755525,,0.0,1.2,1.2
752,6.225535599999603,269.50064426942527,364.02155189660994,56.603439098701664,76.4557420604736,-4.76317813071309,0.2100308118080566,-0.004627055266126945,0.004246264796577748,-4.760707077882885,-0.023751143254224786,0.0066474976764637,0.024663860834048222,-3.564596120630426,,0.0,1.2,1.2
753,6.230189699999755,269.5001839555399,364.02129526175014,56.60334241860264,76.45568815924565,-4.763554815595743,0.2100308118080566,-0.004723735365153914,0.0043001660245209905,-4.763060605029702,-0.01829432824582636,-0.014938734293226303,0.02361881089830002,-3.5278984173497463,,0.0,1.2,1.2
754,6.2408441999996285,269.50009176525214,364.02384035596486,56.60332305580166,76.4562227074497,-4.763630152572274,0.2100308118080566,-0.0047430981661307214,0.0037656178204770185,-4.763531310459066,-0.008818222427488418,-0.005387500723792559,0.01033374137616793,-0.30014897477153885,,0.0,1.2,1.2
755,6.2454107000003205,269.5001602704146,364.0268570006123,56.603337443996544,76.45685629577395,-4.7636452199675805,0.2100308118080566,-0.004728709971246303,0.0031320294962284834,-4.763625451544939,-0.0013411538683142823,-0.07204983034387896,0.0720623115524352,-0.11460392539891275,4.7636452199675805,0.24388417729318468,1.2,1.2
756,6.256870000000163,269.5003147258068,364.029762651032,56.60336988438795,76.45746657189042,-4.7636482334466415,0.2100308118080566,-0.004696269579838486,0.0025217533797530223,-4.763644279762113,0.003746471969244115,-0.08267033821407825,0.08275518637914132,1.000912224317904,,0.0,1.2,1.2
757,6.261086999999861,269.50051355693995,364.03236589469157,56.60341164505226,76.45801333326956,-4.763648836142454,0.2100308118080566,-0.0046545089155287656,0.001974992000612019,-4.7636480454055485,-0.004054981137640014,0.03894648648019637,0.039157013180000526,1.5288779645887476,,0.0,1.2,1.2
758,6.2725993000003655,269.5007692583756,364.03464176664164,56.603465350232376,76.45849133650282,-4.7636489566816165,0.2100308118080566,-0.004600803735414161,0.0014969887673572657,-4.705258905956111,-0.028725714557700226,0.0670859189938944,0.07297730608967305,1.574782219685242,,0.0,1.2,1.2
